ID,LabelIdx,AreaName,Experiment,ObjectSlide,Cellline,Replicate,Staining,Condition,Section,NucMaskSum,Tuj1MaskSum,MAP2MaskSum,THMaskSum,Tuj1ByNuc,MAP2ByNuc,THByNuc,NucMaskHigh,NucMaskAlive,THFragmentation,SkelTH,Nodes,Links,THPercent,THByTuj1,THByMap2,THByNucAlive,Tuj1ByNucAlive,MAP2ByNucAlive,NucAliveByNuc,NucDeadByNuc
15_8,13,hMO3_TOX15_Rep2_Border_6OHDA_Idx_13,TOX15,1811163,hMO3,2,181116,6OHDA,Border,7044821,13701814,13380462,1465985,1.944948495,1.899333141,0.208094003,1224316,5820505,0.482532222,67093,4000,8768,21.27659574,0.106992038,0.109561613,0.251865603,2.354059313,2.298848983,0.826210489,0.173789511
15_13,13,hMO3_TOX15_Rep2_Center_6OHDA_Idx_13,TOX15,1811164,hMO3,2,181116,6OHDA,Center,14456325,13354118,5308575,2847786,0.923756072,0.367214697,0.196992389,2225369,12230956,0.489043418,181560,9572,21541,23.35526316,0.213251523,0.536450177,0.232834294,1.091829453,0.434027806,0.846062606,0.153937394
16_39,13,hMO3_TOX16_Rep1_Border_CTRL_Idx_13,TOX16,18112323,hMO3,1,181123,CTRL,Border,15709117,1485795,43421,1079832,0.094581701,0.002764064,0.068739191,7116897,8592220,0.557227421,68788,4725,10186,21.49178255,0.726770517,24.86888833,0.125675553,0.172923296,0.005053525,0.546957541,0.453042459
15_5,14,hMO1_TOX15_Rep2_Border_6OHDA_Idx_14,TOX15,1811162,hMO1,2,181116,6OHDA,Border,12045444,10816473,7408647,8254533,0.89797213,0.615058025,0.685282585,573550,11471894,0.377412387,376820,16676,37003,53.99228258,0.763144604,1.114175503,0.719544044,0.942867237,0.64580853,0.952384487,0.047615513
15_9,14,hMO2_TOX15_Rep2_Center_6OHDA_Idx_14,TOX15,1811163,hMO2,2,181116,6OHDA,Center,28530892,22607517,19652635,8849995,0.792387318,0.688819508,0.310189916,14286594,14244298,0.406362828,362586,21407,44881,34.31803897,0.391462495,0.450321038,0.621300888,1.587127495,1.379684348,0.499258768,0.500741232
15_14,14,hMO3_TOX15_Rep2_Border_6OHDA_Idx_14,TOX15,1811164,hMO3,2,181116,6OHDA,Border,3689312,15767893,12736624,2347959,4.27393861,3.452303302,0.636421913,405338,3283974,0.453414647,107727,6288,13563,47.51348113,0.148907593,0.184347045,0.714974905,4.801467064,3.878418039,0.890131819,0.109868181
16_40,14,hMO3_TOX16_Rep1_Center_CTRL_Idx_14,TOX16,18112323,hMO3,1,181123,CTRL,Center,28851451,31947137,30659355,12302746,1.107297411,1.062662498,0.42641689,19091442,9760009,0.396128149,547082,32022,67961,41.50170648,0.385096981,0.401272173,1.260526092,3.273269215,3.14132446,0.338284858,0.661715142
16_58,14,hMO3_TOX16_Rep2_Border_CTRL_Idx_14,TOX16,19011922,hMO3,2,190119,CTRL,Border,9520904,44319565,29246394,10539335,4.654974465,3.071808517,1.106967889,2187381,7333523,0.422901635,514994,31518,64771,51.13168724,0.237803214,0.360363572,1.437144876,6.043420741,3.988041491,0.770254904,0.229745096
15_10,15,hMO2_TOX15_Rep2_Center_6OHDA_Idx_15,TOX15,1811163,hMO2,2,181116,6OHDA,Center,24514870,19986934,21403762,6333132,0.815298388,0.873093025,0.258338388,10561656,13953214,0.445219206,289147,15011,32853,22.11874272,0.316863607,0.295888732,0.453883385,1.432425103,1.53396644,0.569173485,0.430826515
16_41,15,hMO3_TOX16_Rep1_Border_CTRL_Idx_15,TOX16,18112323,hMO3,1,181123,CTRL,Border,14001615,9348845,57957,2799705,0.667697619,0.004139308,0.199955862,7326081,6675534,0.442499835,168411,9975,21558,29.58070075,0.299470683,48.30658937,0.419397909,1.400463993,0.008682002,0.476768858,0.523231142
15_11,17,hMO2_TOX15_Rep2_Center_CTRL_Idx_17,TOX15,1811163,hMO2,2,181116,CTRL,Center,24353301,19227489,12589190,14948036,0.789522907,0.516939777,0.613799172,11477476,12875825,0.304479599,746035,29998,65319,49.35251799,0.77743048,1.187370752,1.160938115,1.493301517,0.977738514,0.52870964,0.47129036
14_17,17,hMO3_TOX14_Rep1_Center_CTRL_Idx_17,TOX14,1807021,hMO3,1,180702,CTRL,Center,38328139,46819606,35247242,18880440,1.221546551,0.919617882,0.492599967,25423042,12905097,0.364405967,752100,40254,84097,57.80504431,0.403259267,0.53565723,1.463021936,3.627993342,2.731265174,0.336700329,0.663299671
15_15,17,hMO3_TOX15_Rep2_Center_CTRL_Idx_17,TOX15,1811164,hMO3,2,181116,CTRL,Center,28480114,40729768,17842834,14855374,1.430112534,0.626501495,0.521605145,10536904,17943210,0.364630133,810789,39549,85296,30.997151,0.36473014,0.832568077,0.827910614,2.269926507,0.994405906,0.630025919,0.369974081
14_18,18,hMO2_TOX14_Rep1_Center_CTRL_Idx_18,TOX14,1807021,hMO2,1,180702,CTRL,Center,34840870,56124665,33378404,21791440,1.610885865,0.958024412,0.625456253,21674056,13166814,0.338680096,837763,41404,86341,56.42002176,0.388268509,0.652860454,1.655027556,4.262585087,2.535040291,0.377912894,0.622087106
15_6,18,hMO2_TOX15_Rep2_Border_CTRL_Idx_18,TOX15,1811162,hMO2,2,181116,CTRL,Border,17421251,20948095,12501120,13376412,1.202444933,0.717578778,0.767821553,3905763,13515488,0.371526385,586897,31557,65426,44.00895857,0.638550283,1.070017086,0.98970988,1.549932566,0.924947734,0.775804677,0.224195323
15_16,18,hMO3_TOX15_Rep2_Center_CTRL_Idx_18,TOX15,1811164,hMO3,2,181116,CTRL,Center,15890509,30282378,13948979,12515623,1.905689616,0.877818262,0.787616243,4112127,11778382,0.375660245,724878,34231,74655,40.49487025,0.413297232,0.897242945,1.062592723,2.571013404,1.184286517,0.741221191,0.258778809
14_19,19,hMO1_TOX14_Rep1_Center_CTRL_Idx_19,TOX14,1807021,hMO1,1,180702,CTRL,Center,25552339,41158818,27358396,23554767,1.610765183,1.070680692,0.9218243,15899987,9652352,0.323448328,680856,38613,77174,72.86585366,0.572289685,0.860970322,2.440313718,4.26412319,2.834376119,0.377748276,0.622251724
15_7,19,hMO2_TOX15_Rep2_Border_CTRL_Idx_19,TOX15,1811162,hMO2,2,181116,CTRL,Border,4935607,28423595,15371235,10698295,5.758885381,3.114355539,2.167574323,605662,4329945,0.380214137,453936,26208,54046,58.73968492,0.376387821,0.695994499,2.470769259,6.564424028,3.549983891,0.877287231,0.122712769
14_20,20,hMO2_TOX14_Rep1_Border_CTRL_Idx_20,TOX14,1807021,hMO2,1,180702,CTRL,Border,28787834,42962954,20079763,21741820,1.492399671,0.697508642,0.755243343,15243850,13543984,0.369579226,971570,51479,108634,59.2670895,0.506059709,1.08277274,1.60527508,3.17210608,1.482559563,0.470475966,0.529524034
14_21,21,hMO3_TOX14_Rep1_Border_CTRL_Idx_21,TOX14,1807021,hMO3,1,180702,CTRL,Border,11278901,40171867,16854545,13184243,3.561682738,1.494342844,1.168929757,3255490,8023411,0.364042137,503401,29619,59614,49.14463453,0.328195924,0.782236661,1.643221692,5.006831508,2.100670775,0.711364609,0.288635391
14_22,22,hMO2_TOX14_Rep1_Border_CTRL_Idx_22,TOX14,1807021,hMO2,1,180702,CTRL,Border,19290327,29935480,17834141,10560448,1.551838909,0.924512114,0.547447848,9460630,9829697,0.404432558,411727,24953,51238,50.16816143,0.352773632,0.592147836,1.074341152,3.045412285,1.814312384,0.509566116,0.490433884
14_23,23,hMO1_TOX14_Rep1_Border_CTRL_Idx_23,TOX14,1807021,hMO1,1,180702,CTRL,Border,10868836,32840371,22624848,15680106,3.02151684,2.081625668,1.442666538,4014174,6854662,0.341363828,529423,28977,58087,73.50835322,0.477464338,0.693048015,2.287509727,4.790954098,3.300651148,0.630671214,0.369328786
