ID,LabelIdx,AreaName,Experiment,ObjectSlide,Cellline,Replicate,Staining,Condition,Section,NucMaskSum,Tuj1MaskSum,MAP2MaskSum,THMaskSum,Tuj1ByNuc,MAP2ByNuc,THByNuc,NucMaskHigh,NucMaskAlive,THFragmentation,SkelTH,Nodes,Links,THPercent,THByTuj1,THByMap2,THByNucAlive,Tuj1ByNucAlive,MAP2ByNucAlive,NucAliveByNuc,NucDeadByNuc
14_35,7,TOX14_T129_Rep2_CTRL_Border,TOX14,3,T129,2,190119,CTRL,Border,19560052,31311522,13323572,21302057,1.600789303,0.681162402,1.089059324,5305592,14254460,0.326323463,753911,42105,86054,64.94004796,0.680326463,1.598824775,1.494413468,2.196612288,0.934694966,0.728753686,0.271246314
14_36,8,TOX14_T129_Rep2_CTRL_Center,TOX14,3,T129,2,190119,CTRL,Center,42839383,55497086,42892484,26263365,1.295468845,1.001239537,0.613065902,23027122,19812261,0.35181421,865120,50539,102854,49.87531172,0.473238631,0.612306925,1.325611701,2.801148541,2.164946444,0.462477739,0.537522261
14_37,1,TOX14_34769_Rep2_6OHDA_NAC_Center,TOX14,2,34769,2,190119,6OHDA_NAC,Center,15590491,14234562,5090493,5349640,0.913028461,0.32651268,0.343134799,4598497,10991994,0.459535595,273778,17289,36842,27.67402377,0.375820485,1.050908036,0.486685127,1.294993611,0.46310915,0.705044761,0.294955239
14_38,2,TOX14_34769_Rep2_6OHDA_NAC_Border,TOX14,2,34769,2,190119,6OHDA_NAC,Border,18940458,19456877,7837096,7224397,1.027265391,0.413775422,0.381426732,5940780,12999678,0.464281517,501990,27114,61052,26.05477424,0.37130301,0.921820659,0.555736611,1.496719919,0.602868471,0.686344438,0.313655562
14_39,3,TOX14_34769_Rep2_6OHDA_Center,TOX14,2,34769,2,190119,6OHDA,Center,26850995,52397832,22789367,15634174,1.951429807,0.848734544,0.582256784,3037838,23813157,0.40569441,756348,45226,97508,53.91828533,0.298374444,0.686029322,0.656535125,2.20037318,0.95700738,0.886863113,0.113136887
14_40,4,TOX14_34769_Rep2_6OHDA_Border,TOX14,2,34769,2,190119,6OHDA,Border,16234692,15503844,6186227,7870697,0.95498233,0.381049853,0.484807288,2429672,13805020,0.446239386,401372,24344,52397,34.7826087,0.507661003,1.272293597,0.570132966,1.123058424,0.448114309,0.850340739,0.149659261
14_41,5,TOX14_34769_Rep2_CTRL_NAC_Center,TOX14,2,34769,2,190119,CTRL_NAC,Center,8076347,28046117,8671952,3115990,3.472624071,1.073746831,0.385816756,3242271,4834076,0.343006236,131226,7060,15028,22.85849503,0.111102368,0.359318179,0.644588542,5.801753427,1.79392132,0.598547338,0.401452662
14_42,6,TOX14_34769_Rep2_CTRL_NAC_Border,TOX14,2,34769,2,190119,CTRL_NAC,Border,12718973,32086576,12824217,5351128,2.522733243,1.008274567,0.420720132,6030778,6688195,0.387927928,230778,13583,28425,30.03355705,0.16677155,0.417267425,0.800085524,4.797494092,1.917440655,0.52584395,0.47415605
14_43,7,TOX14_34769_Rep2_CTRL_Border,TOX14,2,34769,2,190119,CTRL,Border,23770598,34410301,21312590,18879623,1.447599299,0.896594608,0.794242661,14394014,9376584,0.343202351,838455,39804,83122,69.3877551,0.548661954,0.885843673,2.013486255,3.669812055,2.272958894,0.394461427,0.605538573
14_44,8,TOX14_34769_Rep2_CTRL_Center,TOX14,2,34769,2,190119,CTRL,Center,32121805,28201187,19129485,18132957,0.877945277,0.595529579,0.564506166,21564437,10557368,0.356657935,774293,40854,85403,71.16704805,0.642985595,0.947906177,1.717564169,2.671232735,1.811955878,0.328666711,0.671333289
16_1,1,K7_Rep1_6OHDA_NAC_Center,TOX16,1,K7,1,181123,6OHDA_NAC,Center,36141018,36292781,26463578,11343295,1.00419919,0.732231118,0.313862078,20065353,16075665,0.430567132,611598,35430,77365,37.72031391,0.312549622,0.428637994,0.705619021,2.257622375,1.646188696,0.444803879,0.555196121
16_2,2,K7_Rep1_6OHDA_NAC_Border,TOX16,1,K7,1,181123,6OHDA_NAC,Border,11054684,15324365,11735944,3384014,1.38623275,1.061626366,0.306115851,4908358,6146326,0.504477227,217159,14119,31836,38.24451411,0.220825724,0.288346127,0.550575092,2.493256134,1.909424264,0.555992917,0.444007083
16_3,3,K7_Rep1_6OHDA_Center,TOX16,1,K7,1,181123,6OHDA,Center,28566167,26589669,21548906,14940223,0.930809828,0.754350627,0.523004119,17113160,11453007,0.366402028,606375,35328,74354,30.59895833,0.561880744,0.693317006,1.304480387,2.321632127,1.881506403,0.400929078,0.599070922
16_4,4,K7_Rep1_6OHDA_NAC_Border,TOX16,1,K7,1,181123,6OHDA_NAC,Border,17502390,19206770,16908492,6225590,1.097379844,0.966067606,0.355699422,11665455,5836935,0.445280046,296163,18443,39811,53.28265377,0.324135188,0.368193095,1.06658546,3.290557459,2.896810055,0.333493597,0.666506403
16_5,5,K7_Rep1_6OHDA_Center,TOX16,1,K7,1,181123,6OHDA,Center,24331434,23886888,22898901,11413637,0.98172956,0.941124185,0.46909019,16098797,8232637,0.381694897,424006,25746,52882,34.83586477,0.477820175,0.498436017,1.386388954,2.90148685,2.78147828,0.338353958,0.661646042
16_6,6,K7_Rep1_6OHDA_Border,TOX16,1,K7,1,181123,6OHDA,Border,25816583,30736753,33405473,12846004,1.190581767,1.293954084,0.497587307,16228738,9587845,0.418252711,483130,31099,64135,45.79345088,0.417936273,0.384547885,1.339821826,3.20580412,3.484148211,0.371383192,0.628616808
16_7,7,K7_Rep1_6OHDA_Border,TOX16,1,K7,1,181123,6OHDA,Border,13176210,24248489,22693171,6169117,1.840323507,1.722283646,0.468201175,5944766,7231444,0.449535322,244887,15069,31741,41.26441692,0.25441243,0.271849051,0.853096145,3.353201518,3.138124419,0.5488258,0.4511742
16_8,8,K7_Rep1_CTRL_NAC_Center,TOX16,1,K7,1,181123,CTRL_NAC,Center,36482796,38943314,27452650,21001890,1.067443241,0.752482074,0.575665582,26874330,9608466,0.376714334,986293,52299,111909,54.32977461,0.539293857,0.76502232,2.1857693,4.05302095,2.857131409,0.263369781,0.736630219
16_9,9,K7_Rep1_CTRL_NAC_Center,TOX16,1,K7,1,181123,CTRL_NAC,Center,22492599,31631959,15085025,16447858,1.406327432,0.67066616,0.731256446,4736351,17756248,0.403606962,785176,42585,90631,58.00060042,0.519975952,1.090343437,0.926313825,1.781455125,0.849561518,0.789426246,0.210573754
16_10,10,K7_Rep1_CTRL_NAC_Border,TOX16,1,K7,1,181123,CTRL_NAC,Border,24333472,41977696,30081690,14296570,1.725100964,1.236226791,0.587526926,15718153,8615319,0.404219823,668339,38234,81019,56.4889336,0.340575386,0.475258205,1.659435942,4.872448252,3.491651325,0.354052188,0.645947812
16_11,11,K7_Rep1_CTRL_Center,TOX16,1,K7,1,181123,CTRL,Center,38068566,37411665,30952391,21903086,0.982744267,0.813069528,0.575358841,25087570,12980996,0.393353384,874800,54514,111436,42.91012839,0.585461406,0.707637933,1.687319371,2.882033474,2.384438837,0.340989887,0.659010113
16_12,12,K7_Rep1_CTRL_Border,TOX16,1,K7,1,181123,CTRL,Border,8789990,11254693,10571154,6283338,1.28039884,1.202635498,0.7148288,6497682,2292308,0.355957773,255312,15211,31159,52.5477707,0.558286041,0.594385249,2.741053122,4.909764744,4.611576629,0.26078619,0.73921381
16_13,13,K7_Rep1_CTRL_Center,TOX16,1,K7,1,181123,CTRL,Center,31720768,22054216,21220997,15052075,0.695261098,0.668993796,0.474517988,23118854,8601914,0.399468778,599651,36787,75048,48.42946887,0.682503291,0.709301029,1.749851835,2.56387311,2.467008738,0.271176095,0.728823905
16_14,1,T129_Rep1_6OHDA_NAC_Center,TOX16,2,T129,1,181123,6OHDA_NAC,Center,31377085,7832174,8885028,2236507,0.249614456,0.283169326,0.071278355,17519811,13857274,0.577028822,171770,10136,23434,27.03016241,0.285553794,0.251716371,0.161395885,0.565203084,0.64118152,0.441636755,0.558363245
16_15,2,T129_Rep1_6OHDA_NAC_Border,TOX16,2,T129,1,181123,6OHDA_NAC,Border,7201448,19407290,12855422,4199675,2.694914967,1.785116271,0.583170912,2576028,4625420,0.474504575,293261,16619,37765,51.602677,0.216396777,0.326685114,0.907955386,4.195789788,2.779298312,0.642290273,0.357709727
16_16,3,T129_Rep1_6OHDA_NAC_Border,TOX16,2,T129,1,181123,6OHDA_NAC,Border,19808493,28223627,18708307,4066111,1.424824544,0.944458874,0.205271093,8190800,11617693,0.540796353,295183,17852,39543,20.82036257,0.144067628,0.217342542,0.349992981,2.429365882,1.610328918,0.586500599,0.413499401
16_17,4,T129_Rep1_6OHDA_NAC_Center,TOX16,2,T129,1,181123,6OHDA_NAC,Center,30734867,20922117,19081771,5782394,0.680729056,0.620850938,0.188137922,20546322,10188545,0.44640092,312879,18892,41191,28.67843767,0.276377099,0.303032355,0.567538741,2.053494096,1.872865164,0.331497937,0.668502063
16_18,5,T129_Rep1_6OHDA_Border,TOX16,2,T129,1,181123,6OHDA,Border,25807138,42596975,29134201,4919381,1.65058888,1.128920262,0.190620944,15577578,10229560,0.487082216,254885,16123,34253,23.17247969,0.115486628,0.168852443,0.480898592,4.164106276,2.848040483,0.396384907,0.603615093
16_20,7,T129_Rep1_6OHDA_Center,TOX16,2,T129,1,181123,6OHDA,Center,24670469,18446639,9113969,2671218,0.747721456,0.369428283,0.108275931,9675294,14995175,0.456857508,179981,9163,20818,12.6779661,0.144807843,0.293090529,0.178138501,1.230171639,0.60779344,0.607818806,0.392181194
16_21,8,T129_Rep1_CTRL_NAC_Center,TOX16,2,T129,1,181123,CTRL_NAC,Center,19927111,38736208,20496559,10399282,1.943894828,1.028576546,0.521866015,13007861,6919250,0.356712415,577158,26243,57235,47.84651527,0.26846412,0.507367212,1.502949308,5.598324674,2.962251545,0.347227955,0.652772045
16_22,9,T129_Rep1_CTRL_NAC_Border,TOX16,2,T129,1,181123,CTRL_NAC,Border,17565997,30834568,26425709,8811064,1.755355418,1.504367159,0.501597717,7974841,9591156,0.424831212,443036,25512,53814,47.99780581,0.285752795,0.333427724,0.918665487,3.21489589,2.755216264,0.546006925,0.453993075
16_23,10,T129_Rep1_CTRL_Center,TOX16,2,T129,1,181123,CTRL,Center,26279480,34039856,30744169,14127462,1.295301734,1.169892593,0.537585295,17605694,8673786,0.385769716,594119,34935,73273,46.53341661,0.415027079,0.459516795,1.628753811,3.924451906,3.544492451,0.330059271,0.669940729
16_26,13,T129_Rep1_CTRL_Center,TOX16,2,T129,1,181123,CTRL,Center,20871535,28887921,28982314,12405767,1.384082244,1.388604815,0.594386901,12802051,8069484,0.367426295,547884,28888,61897,56.50154799,0.429444784,0.428046118,1.537368065,3.57989693,3.591594456,0.386626283,0.613373717
16_27,1,34769_Rep1_6OHDA_NAC_Border,TOX16,3,34769,1,181123,6OHDA_NAC,Border,5786020,11115528,7670918,2604024,1.92110086,1.325767626,0.450054442,3482561,2303459,0.352540914,116407,6004,13173,47.99437016,0.234269033,0.339467062,1.130484198,4.825581007,3.330173448,0.39810768,0.60189232
16_28,2,34769_Rep1_6OHDA_NAC_Center,TOX16,3,34769,1,181123,6OHDA_NAC,Center,26931545,61673114,32365848,8741043,2.289995394,1.201782074,0.324565226,16888582,10042963,0.398642931,430046,24732,52568,22.9981378,0.141731825,0.270069952,0.870364951,6.14092813,3.222738947,0.37290705,0.62709295
16_29,3,34769_Rep1_6OHDA_NAC_Border,TOX16,3,34769,1,181123,6OHDA_NAC,Border,14463496,18212573,16411284,4095523,1.259209599,1.134669239,0.283162729,8962175,5501321,0.469157663,241510,14237,31365,38.10786914,0.224873388,0.249555306,0.744461739,3.310581768,2.983153319,0.380359009,0.619640991
16_30,4,34769_Rep1_6OHDA_Center,TOX16,3,34769,1,181123,6OHDA,Center,32140022,29831206,31713922,4674706,0.928163833,0.986742386,0.145448127,19333503,12806519,0.509167849,235712,15352,32883,19.94266994,0.15670523,0.14740233,0.3650255,2.329376625,2.476388939,0.398460182,0.601539818
16_31,5,34769_Rep1_6OHDA_Border,TOX16,3,34769,1,181123,6OHDA,Border,9698785,39129684,21479920,2319424,4.034493393,2.214702151,0.239145831,3698251,6000534,0.505284502,113536,7772,16534,28.63834058,0.059275306,0.107981035,0.386536265,6.521033628,3.579668076,0.618689248,0.381310752
16_32,6,34769_Rep1_6OHDA_Border,TOX16,3,34769,1,181123,6OHDA,Border,20066126,57152012,28976375,5173061,2.84818365,1.444044306,0.257800684,11076990,8989136,0.474520018,234042,16081,33922,26.30219544,0.090514066,0.178526852,0.575479223,6.357898245,3.223488331,0.447975658,0.552024342
16_33,7,34769_Rep1_6OHDA_Center,TOX16,3,34769,1,181123,6OHDA,Center,22440239,17945110,18595115,4514055,0.799684442,0.828650488,0.201158954,16909662,5530577,0.447262827,274729,14974,33948,14.77111845,0.251547915,0.242754885,0.816199648,3.244708464,3.362237792,0.246458026,0.753541974
16_34,8,34769_Rep1_CTRL_NAC_Center,TOX16,3,34769,1,181123,CTRL_NAC,Center,30397009,39754465,17617757,17176752,1.307841341,0.579588505,0.565080334,16809197,13587812,0.384166809,933497,47364,102200,42.97520661,0.432071014,0.974968153,1.264129354,2.92574441,1.296585278,0.447011481,0.552988519
16_35,9,34769_Rep1_CTRL_NAC_Border,TOX16,3,34769,1,181123,CTRL_NAC,Border,17656303,21622962,14107004,9493115,1.224659658,0.798978359,0.537661537,7108672,10547631,0.41745012,407584,24705,51929,44.52354874,0.439029352,0.672936295,0.900023427,2.050030192,1.337457103,0.597386157,0.402613843
16_36,10,34769_Rep1_CTRL_NAC_Center,TOX16,3,34769,1,181123,CTRL_NAC,Center,33536795,58025204,20723352,27636183,1.730195268,0.617928815,0.824055578,19029311,14507484,0.379572678,1581891,78485,173556,57.68374165,0.476278946,1.333576875,1.904960433,3.999673824,1.428459408,0.432584092,0.567415908
16_37,11,34769_Rep1_CTRL_NAC_Border,TOX16,3,34769,1,181123,CTRL_NAC,Border,10658784,32418131,23755841,8569125,3.041447411,2.228757145,0.803949587,2586500,8072284,0.410681487,430343,24774,53864,47.98301486,0.264331247,0.36071655,1.061548999,4.015979988,2.942889646,0.757336297,0.242663703
16_38,12,34769_Rep1_CTRL_Center,TOX16,3,34769,1,181123,CTRL,Center,29857347,32342818,29371846,11408148,1.083244871,0.983739312,0.382088469,17488089,12369258,0.404982386,514274,30867,65129,43.1732326,0.352725851,0.388404188,0.922298492,2.614774306,2.374584312,0.414278536,0.585721464
16_39,13,34769_Rep1_CTRL_Border,TOX16,3,34769,1,181123,CTRL,Border,15709117,1485795,43421,1079832,0.094581701,0.002764064,0.068739191,7116897,8592220,0.557227421,68788,4725,10186,21.49178255,0.726770517,24.86888833,0.125675553,0.172923296,0.005053525,0.546957541,0.453042459
16_40,14,34769_Rep1_CTRL_Center,TOX16,3,34769,1,181123,CTRL,Center,28851451,31947137,30659355,12302746,1.107297411,1.062662498,0.42641689,19091442,9760009,0.396128149,547082,32022,67961,41.50170648,0.385096981,0.401272173,1.260526092,3.273269215,3.14132446,0.338284858,0.661715142
16_41,15,34769_Rep1_CTRL_Border,TOX16,3,34769,1,181123,CTRL,Border,14001615,9348845,57957,2799705,0.667697619,0.004139308,0.199955862,7326081,6675534,0.442499835,168411,9975,21558,29.58070075,0.299470683,48.30658937,0.419397909,1.400463993,0.008682002,0.476768858,0.523231142
16_42,1,TOX16_K7_Rep2_6OHDA_NAC_Center,TOX16,1,K7,2,190119,6OHDA_NAC,Center,18782720,6626846,8591931,1102192,0.352816099,0.45743806,0.058681171,6480544,12302176,0.288114049,32113,1616,3832,1.574226615,0.166322259,0.128282222,0.089593256,0.538672671,0.69840742,0.654973082,0.345026918
16_44,3,TOX16_K7_Rep2_6OHDA_Center,TOX16,1,K7,2,190119,6OHDA,Center,18420171,25290019,14234046,7606108,1.372952455,0.772742338,0.412922768,216968,18203203,0.364488645,353999,17836,41167,21.25501297,0.30075533,0.534360223,0.417844486,1.389316979,0.781952824,0.988221173,0.011778827
16_46,5,TOX16_K7_Rep2_CTRL_NAC_Center,TOX16,1,K7,2,190119,CTRL_NAC,Center,18930707,50685373,22691684,7499836,2.677415746,1.19867071,0.396173054,809588,18121119,0.350963274,216278,12010,26251,27.71570453,0.147968448,0.330510331,0.413872675,2.797033285,1.252223111,0.957234138,0.042765862
16_47,6,TOX16_K7_Rep2_CTRL_NAC_Border,TOX16,1,K7,2,190119,CTRL_NAC,Border,9332353,39504442,8891147,3409398,4.233063409,0.952722963,0.365331016,594419,8737934,0.379271942,109140,6300,14047,24.28924598,0.086304168,0.383459862,0.390183538,4.52102774,1.017534236,0.93630556,0.06369444
16_49,8,TOX16_K7_Rep2_CTRL_Border,TOX16,1,K7,2,190119,CTRL,Border,4876953,23468409,20277808,4790988,4.812104812,4.157884646,0.982373215,89190,4787763,0.381343264,179469,7556,17246,38.5021097,0.204146263,0.236267549,1.000673592,4.901748269,4.235340805,0.981711942,0.018288058
16_50,4,TOX16_T129_Rep2_6OHDA_NAC_Center,TOX16,2,T129,2,190119,6OHDA_NAC,Center,36256301,44591229,27873068,4011835,1.229889089,0.768778591,0.110652077,20651483,15604818,0.503441443,206502,11861,26446,8.899813528,0.089969151,0.143932308,0.257089509,2.857529578,1.786183472,0.430402925,0.569597075
16_51,5,TOX16_T129_Rep2_6OHDA_NAC_Border,TOX16,2,T129,2,190119,6OHDA_NAC,Border,23748817,34669709,25856451,1743202,1.459849937,1.088746905,0.073401635,12806999,10941818,0.515449156,92607,4769,10706,6.738975818,0.050280261,0.067418456,0.159315573,3.168551058,2.363085458,0.460731076,0.539268924
16_52,6,TOX16_T129_Rep2_6OHDA_Center,TOX16,2,T129,2,190119,6OHDA,Center,30425258,67910899,31445163,6023375,2.232056635,1.033521655,0.197972849,13707348,16717910,0.528920414,294993,17923,38625,21.24874119,0.088695262,0.191551718,0.360294738,4.062164409,1.880926683,0.549474716,0.450525284
16_53,7,TOX16_T129_Rep2_6OHDA_Border,TOX16,2,T129,2,190119,6OHDA,Border,5524616,47736683,17163346,1190875,8.64072417,3.106703887,0.215557968,1116455,4408161,0.551140968,59036,3583,7845,23.19376026,0.024946748,0.069384781,0.270152338,10.8291605,3.893538825,0.797912651,0.202087349
16_54,10,TOX16_T129_Rep2_CTRL_NAC_Center,TOX16,2,T129,2,190119,CTRL_NAC,Center,32900310,49850356,34968746,6516737,1.515194112,1.062869803,0.198075246,19000945,13899365,0.47900061,297392,17669,37956,33.49875931,0.130725987,0.186358899,0.468851419,3.586520391,2.515852055,0.42246912,0.57753088
16_55,11,TOX16_T129_Rep2_CTRL_NAC_Border,TOX16,2,T129,2,190119,CTRL_NAC,Border,20586486,46762858,32796511,5719208,2.271531819,1.593108751,0.277813707,10280764,10305722,0.507134554,299899,18002,38738,35.72559367,0.122302362,0.174384647,0.554954616,4.537562531,3.182359373,0.500606174,0.499393826
16_56,12,TOX16_T129_Rep2_CTRL_Center,TOX16,2,T129,2,190119,CTRL,Center,39931730,44762585,34653743,24015594,1.120977854,0.867824735,0.601416317,23823727,16108003,0.422696145,990570,63116,129802,63.17073171,0.536510436,0.693015874,1.490910698,2.778903443,2.151337009,0.403388558,0.596611442
16_57,13,TOX16_T129_Rep2_CTRL_Border,TOX16,2,T129,2,190119,CTRL,Border,20028681,54043309,35472922,18084596,2.698295959,1.771106245,0.902934946,7878993,12149688,0.409843327,718252,47348,95279,52.86138194,0.334631545,0.509814106,1.488482338,4.448123195,2.919657032,0.606614484,0.393385516
16_58,14,TOX16_34769_Rep2_CTRL_Border,TOX16,2,34769,2,190119,CTRL,Border,9520904,44319565,29246394,10539335,4.654974465,3.071808517,1.106967889,2187381,7333523,0.422901635,514994,31518,64771,51.13168724,0.237803214,0.360363572,1.437144876,6.043420741,3.988041491,0.770254904,0.229745096
16_59,1,TOX16_34769_Rep2_6OHDA_NAC_Center,TOX16,2,34769,2,190119,6OHDA_NAC,Center,20233351,21665903,16484270,3543351,1.07080152,0.814707855,0.175124279,12109794,8123557,0.470056734,164872,9324,20533,20.57245081,0.163545041,0.214953468,0.436182204,2.667046344,2.029193616,0.401493406,0.598506594
16_60,2,TOX16_34769_Rep2_6OHDA_Center,TOX16,2,34769,2,190119,6OHDA,Center,28831401,45886398,19141563,4829290,1.59154243,0.663913731,0.167501052,6208127,22623274,0.500548735,250116,14199,31547,11.19716037,0.105244478,0.252293399,0.213465566,2.028282821,0.84610048,0.784674806,0.215325194
16_61,3,TOX16_34769_Rep2_CTRL_Center,TOX16,2,34769,2,190119,CTRL,Center,25207253,45156921,27242568,16802207,1.791425706,1.080743229,0.666562398,7482510,17724743,0.419306642,737313,47145,98680,50.63715627,0.372084868,0.616762964,0.94795208,2.547677052,1.536979577,0.703160436,0.296839564
16_62,8,TOX16_34769_Rep2_6OHDA_NAC_Border,TOX16,2,34769,2,190119,6OHDA_NAC,Border,14227374,31074774,20502240,2291139,2.184153871,1.441041755,0.161037378,6693739,7533635,0.554147522,144904,9920,21712,9.947524527,0.073729868,0.111750667,0.304121317,4.124804825,2.721427306,0.529516902,0.470483098
16_63,9,TOX16_34769_Rep2_6OHDA_Border,TOX16,2,34769,2,190119,6OHDA,Border,15041874,31713546,22316084,1755969,2.108350728,1.483597323,0.116738712,6590992,8450882,0.545158827,94839,5862,12768,9.570459683,0.055369683,0.078686252,0.207785294,3.752690666,2.640681056,0.561823746,0.438176254
16_64,1,TOX16_K7_Rep1_6OHDA_NAC_Border,TOX16,1,K7,1,190125,6OHDA_NAC,Border,9795587,17169327,19637221,2088543,1.752761422,2.00470079,0.213212644,2531890,7263697,0.521501832,143093,5975,13859,19.98958876,0.121643848,0.106356342,0.28753168,2.363717402,2.703474691,0.741527486,0.258472514
16_65,2,TOX16_K7_Rep1_6OHDA_NAC_Center,TOX16,1,K7,1,190125,6OHDA_NAC,Center,16728277,12657579,18084331,3565625,0.756657664,1.081063579,0.213149567,5818799,10909478,0.432611394,168046,8420,19122,18.96929825,0.281698815,0.197166542,0.326837361,1.160236906,1.657671522,0.6521579,0.3478421
16_66,3,TOX16_K7_Rep1_6OHDA_Center,TOX16,1,K7,1,190125,6OHDA,Center,19957763,19287887,26215784,10929792,0.966435316,1.313563249,0.547646147,8238940,11718823,0.363912964,395960,20408,43158,32.40987984,0.566666115,0.416916465,0.932669774,1.645889438,2.237066299,0.587181189,0.412818811
16_67,4,TOX16_K7_Rep1_6OHDA_Border,TOX16,1,K7,1,190125,6OHDA,Border,19368815,15048747,19227174,8634092,0.776957547,0.992687162,0.445772857,6663442,12705373,0.412808666,302620,18238,38456,36.3803681,0.573741588,0.449056736,0.679562261,1.184439607,1.513310471,0.65597059,0.34402941
16_68,5,TOX16_K7_Rep1_CTRL_NAC_Border,TOX16,1,K7,1,190125,CTRL_NAC,Border,5456879,13092389,11365591,3649441,2.39924488,2.082800627,0.668778069,1190843,4266036,0.417988399,152837,9099,19382,36.27240143,0.278745231,0.321095577,0.855464183,3.068982306,2.664204193,0.781772145,0.218227855
16_69,6,TOX16_K7_Rep1_CTRL_NAC_Center,TOX16,1,K7,1,190125,CTRL_NAC,Center,27304728,47528928,36058728,16023823,1.74068491,1.320603816,0.586851588,15860205,11444523,0.375975821,556871,31271,64409,46.15722442,0.337138321,0.44438126,1.400130263,4.15298462,3.150741014,0.419140707,0.580859293
16_70,7,TOX16_K7_Rep1_CTRL_Center,TOX16,1,K7,1,190125,CTRL,Center,32159175,35462744,40678057,21638962,1.102725552,1.264897405,0.672870557,20746901,11412274,0.369593005,680869,40889,82491,48.67724868,0.610188597,0.531956627,1.89611308,3.107421361,3.564412929,0.35486837,0.64513163
16_82,3,TOX16_T129_Rep1_6OHDA_Center,TOX16,3,T129,1,190125,6OHDA,Center,2618287,9033796,9921793,596068,3.450269585,3.789421481,0.227655715,247958,2370329,0.432593261,28564,1318,2912,17.34627832,0.065982008,0.060076641,0.251470576,3.811199205,4.185829478,0.905297624,0.094702376
16_83,4,TOX16_T129_Rep1_CTRL_NAC_Center,TOX16,3,T129,1,190125,CTRL_NAC,Center,9719719,12046234,15401788,2461868,1.239360315,1.5845919,0.253285923,3199098,6520621,0.427390908,121290,4351,9481,21.23824451,0.20436827,0.159843,0.377551157,1.847405945,2.362012452,0.670865176,0.329134824
16_84,5,TOX16_T129_Rep1_CTRL_NAC_Border,TOX16,3,T129,1,190125,CTRL_NAC,Border,17177318,19302466,22069267,5716610,1.123718266,1.2847912,0.332799917,8566215,8611103,0.400639365,271843,13473,28581,40.58524173,0.296159568,0.259030352,0.663865012,2.241578808,2.562885033,0.501306607,0.498693393
16_85,6,TOX16_T129_Rep1_CTRL_Center,TOX16,3,T129,1,190125,CTRL,Center,11546684,27801489,25872387,6695020,2.407746588,2.240676804,0.579821878,3550455,7996229,0.385400342,287763,12264,26727,47.16548084,0.240815159,0.258770866,0.837272169,3.476825013,3.235573543,0.692513019,0.307486981
15_1,11,K7_CTRL_DMSO_Border1,TOX15,1,K7,2,181116,CTRL,Border,7252415,38308670,25572241,18295332,5.282194965,3.526031122,2.522653764,1276211,5976204,0.367533041,658888,37688,77238,78.15920398,0.477576799,0.71543718,3.061363367,6.410201191,4.279010723,0.824029513,0.175970487
15_2,4,K7_6OHDA_DMSO_Center1,TOX15,1,K7,2,181116,6OHDA,Center,17562215,19966601,18923334,13930138,1.136906763,1.077502695,0.793187989,7334521,10227694,0.347181844,578105,27287,58753,53.74507227,0.697671977,0.736135503,1.362001835,1.952209462,1.850205335,0.582369251,0.417630749
15_3,6,K7_CTRL_DMSO_Center1,TOX15,1,K7,2,181116,CTRL,Center,32757786,35366024,30997364,31042142,1.079621926,0.946259433,0.947626375,25551246,7206540,0.293728796,1043713,49559,101564,48.62619808,0.877739098,1.001444574,4.307495969,4.907490141,4.301282446,0.219994721,0.780005279
15_4,13,T129_6OHDA_DMSO_Border1,TOX15,2,T129,2,181116,6OHDA,Border,8695404,13495570,10913246,3387987,1.552034845,1.255059109,0.389629625,2877031,5818373,0.40563792,137552,8521,17824,22.57683215,0.25104438,0.310447231,0.582291132,2.319474877,1.875652523,0.669131992,0.330868008
15_5,14,K7_6OHDA_DMSO_Center2,TOX15,2,K7,2,181116,6OHDA,Border,12045444,10816473,7408647,8254533,0.89797213,0.615058025,0.685282585,573550,11471894,0.377412387,376820,16676,37003,53.99228258,0.763144604,1.114175503,0.719544044,0.942867237,0.64580853,0.952384487,0.047615513
15_6,18,T129_CTRL_DMSO_Border2,TOX15,2,T129,2,181116,CTRL,Border,17421251,20948095,12501120,13376412,1.202444933,0.717578778,0.767821553,3905763,13515488,0.371526385,586897,31557,65426,44.00895857,0.638550283,1.070017086,0.98970988,1.549932566,0.924947734,0.775804677,0.224195323
15_7,19,T129_CTRL_DMSO_Border1,TOX15,2,T129,2,181116,CTRL,Border,4935607,28423595,15371235,10698295,5.758885381,3.114355539,2.167574323,605662,4329945,0.380214137,453936,26208,54046,58.73968492,0.376387821,0.695994499,2.470769259,6.564424028,3.549983891,0.877287231,0.122712769
15_8,13,34769_6OHDA_DMSO_Border1,TOX15,3,34769,2,181116,6OHDA,Border,7044821,13701814,13380462,1465985,1.944948495,1.899333141,0.208094003,1224316,5820505,0.482532222,67093,4000,8768,21.27659574,0.106992038,0.109561613,0.251865603,2.354059313,2.298848983,0.826210489,0.173789511
15_9,14,T129_6OHDA_DMSO_Center2,TOX15,3,T129,2,181116,6OHDA,Center,28530892,22607517,19652635,8849995,0.792387318,0.688819508,0.310189916,14286594,14244298,0.406362828,362586,21407,44881,34.31803897,0.391462495,0.450321038,0.621300888,1.587127495,1.379684348,0.499258768,0.500741232
